transaction_id,client_id,date,channel,product_id,product_label,family,price_initial,price_sold,discount_amount,quantity,revenue
dbab20dd-9f33-4a82-9f4b-eb0d2f693799,C0059,2023-09-09,Store,P0078,Activewear M72,Activewear,48.68,42.9,11.56,2,85.8
afaf04aa-4a6f-40ac-9365-4d3337e67107,C0059,2023-09-09,Store,P0013,Hoodie X99,Hoodie,36.99,32.46,9.06,2,64.92
b66c174a-c645-44fc-97ce-2f3d80410949,C0085,2023-01-09,Mobile,P0067,Activewear M92,Activewear,84.18,74.0,30.54,3,222.0
c6bb42a2-5514-4bf7-8839-d77cbed695d3,C0085,2023-01-09,Mobile,P0038,Shirt X30,Shirt,74.74,63.33,45.64,4,253.32
66e9ae52-514f-42f6-b79a-7a550c4ed037,C0085,2023-01-09,Mobile,P0009,Hoodie X93,Hoodie,76.65,62.14000000000001,130.59,9,559.26
3ca22773-dad8-45ef-a451-e4a031397e50,C0085,2023-01-09,Mobile,P0016,Hoodie X53,Hoodie,44.34,39.1,104.8,20,782.0
db8bd63a-047e-4f36-b345-7c86b01bdc21,C0085,2023-01-09,Mobile,P0062,Activewear A86,Activewear,86.3,77.58,17.44,2,155.16
50c728f0-dd8f-4fd7-baae-8fd1da4174ea,C0359,2023-04-17,Online,P0085,Activewear X26,Activewear,46.01,37.39,25.86,3,112.17
8a7e335b-84b5-46e3-9b97-478bfb8489ae,C0359,2023-04-17,Online,P0069,Activewear M65,Activewear,98.95,84.18,29.54,2,168.36
4a902ed1-425c-45e8-b82f-269fcd9beb16,C0042,2023-11-03,Store,P0070,Activewear X68,Activewear,81.78,71.79,39.96,4,287.16
99f39496-92ac-4047-b2cd-3c531f5d74d5,C0042,2023-11-03,Store,P0083,Activewear Z20,Activewear,25.08,21.169999999999998,7.82,2,42.34
f8b96729-7688-4392-b775-b1694026e33b,C0042,2023-11-03,Store,P0073,Activewear Z90,Activewear,85.24,73.44,35.4,3,220.32
2329b202-8e0b-41db-80c4-bcaad6a1c9f6,C0042,2023-11-03,Store,P0012,Hoodie M10,Hoodie,86.6,72.05,87.3,6,432.3
45d7ca29-bdc2-418d-a56a-6d9cd92e30d5,C0118,2024-01-20,Mobile,P0045,Shirt M18,Shirt,73.0,65.28,23.16,3,195.84
a02adedb-76ad-42f5-8cdd-207dc6f8d40b,C0118,2024-01-20,Mobile,P0013,Hoodie X99,Hoodie,36.99,29.85,99.96,14,417.9
8afc2146-09ca-48b9-a26f-86b9ce0ae75b,C0118,2024-01-20,Mobile,P0079,Activewear Z24,Activewear,29.27,24.82,8.9,2,49.64
d09a1961-e1e0-4954-addd-a803d2a44e49,C0118,2024-01-20,Mobile,P0074,Activewear M91,Activewear,76.55,66.7,19.7,2,133.4
29596e13-eba0-4343-b162-e886b75b18e9,C0118,2024-01-20,Mobile,P0052,Shirt M84,Shirt,95.16,85.0,40.64,4,340.0
b4f436a3-223d-4268-9c82-24c38d41622a,C0391,2022-08-27,Online,P0034,Shirt X95,Shirt,97.25,72.07,75.54,3,216.21
33735538-24e0-4ae7-9cdb-b139890185e6,C0391,2022-08-27,Online,P0036,Shirt Z87,Shirt,44.37,38.04,25.32,4,152.16
6e4128bc-cbf2-477d-b85e-10d117f42565,C0391,2022-08-27,Online,P0008,Hoodie Z81,Hoodie,68.09,52.410000000000004,31.36,2,104.82
42088192-294e-4934-ab84-c0dfe4a70452,C0300,2023-05-21,Mobile,P0066,Activewear Z97,Activewear,31.27,27.7,32.13,9,249.3
f85d57e0-c619-4f6d-a02a-fa2c25a387c5,C0300,2023-05-21,Mobile,P0074,Activewear M91,Activewear,76.55,61.61,149.4,10,616.1
3b65e76d-57d5-408f-9245-8f75cb5384ec,C0241,2023-02-20,Online,P0004,Hoodie Z85,Hoodie,32.48,28.699999999999996,34.02,9,258.3
2e0b59a8-5510-48d4-9d76-bc856ffe0daa,C0241,2023-02-20,Online,P0070,Activewear X68,Activewear,81.78,59.400000000000006,44.76,2,118.8
eb183aaf-6b0d-492a-8902-8d969f9ef2c8,C0440,2022-08-12,Online,P0039,Shirt A58,Shirt,55.21,44.55,21.32,2,89.1
06ff1595-43ae-4b89-918f-b4e75514b954,C0440,2022-08-12,Online,P0051,Shirt X81,Shirt,82.01,73.66000000000001,41.75,5,368.3
2b31cea0-6811-46db-83e2-e33d2561138c,C0440,2022-08-12,Online,P0051,Shirt X81,Shirt,82.01,67.59,57.68,4,270.36
65a90376-d512-4e1f-a921-03851519fbae,C0440,2022-08-12,Online,P0045,Shirt M18,Shirt,73.0,59.9,78.6,6,359.4
e06cd071-445c-456f-9ce6-2b8891b71aaa,C0390,2023-09-15,Store,P0033,Shirt M55,Shirt,95.91,79.67999999999999,129.84,8,637.44
4d0a7798-6c22-4ac2-875a-75f1d52c50f4,C0390,2023-09-15,Store,P0018,Hoodie A22,Hoodie,54.56,44.84,29.16,3,134.52
5c8157bb-99ee-43d1-8e64-bc3941952def,C0390,2023-09-15,Store,P0023,Hoodie Z80,Hoodie,49.31,41.6,15.42,2,83.2
4c50009b-6d9e-422e-8805-ecc21ea345fd,C0497,2023-04-18,Mobile,P0082,Activewear X82,Activewear,46.47,39.61,13.72,2,79.22
eb9eba86-fe21-4940-b237-368170188de4,C0497,2023-04-18,Mobile,P0018,Hoodie A22,Hoodie,54.56,45.45,27.33,3,136.35
2735ad3a-df61-4efc-b5a6-178c7ee40164,C0497,2023-04-18,Mobile,P0086,Activewear A80,Activewear,78.37,66.41,23.92,2,132.82
64b8c253-94a8-4122-a2f8-a2926d4ec5f7,C0497,2023-04-18,Mobile,P0083,Activewear Z20,Activewear,25.08,21.009999999999998,12.21,3,63.03
29980c35-f9e3-4c6a-8299-766e6afd4373,C0028,2022-09-09,Mobile,P0051,Shirt X81,Shirt,82.01,73.68,83.3,10,736.8
a34e2111-f1e4-47b5-adf9-8598a3b365f8,C0028,2022-09-09,Mobile,P0089,Activewear X49,Activewear,57.78,47.38,20.8,2,94.76
397bb052-5b00-4a3d-92bf-00a3c78de7ca,C0321,2023-05-27,Store,P0039,Shirt A58,Shirt,55.21,49.68,71.89,13,645.84
ce3c2a14-af61-4cf7-8f68-41537411978d,C0321,2023-05-27,Store,P0055,Shirt X27,Shirt,93.75,84.03999999999999,97.1,10,840.4
f69e8046-b535-4c5b-88ce-1cc3a6cf794c,C0321,2023-05-27,Store,P0081,Activewear X17,Activewear,69.86,61.89,103.61,13,804.57
83f72e00-7960-4131-9cf1-fed928734614,C0321,2023-05-27,Store,P0055,Shirt X27,Shirt,93.75,80.64,144.21,11,887.04
c6a451cf-ece8-4643-aa39-1596095ad305,C0358,2023-07-10,Store,P0021,Hoodie A78,Hoodie,31.16,27.67,6.98,2,55.34
09ce4564-816c-4fb4-a429-0c2526eb786d,C0358,2023-07-10,Store,P0038,Shirt X30,Shirt,74.74,64.16999999999999,42.28,4,256.68
0dfe5891-10d9-45de-9305-f1a37ee26cae,C0410,2022-11-01,Mobile,P0043,Shirt X14,Shirt,92.75,82.09,21.32,2,164.18
3085f464-6353-49bd-9eee-917c2ad9f9b2,C0410,2022-11-01,Mobile,P0080,Activewear M49,Activewear,89.05,72.11,33.88,2,144.22
450eeef3-c615-4111-90b7-9d4c5f9355c8,C0410,2022-11-01,Mobile,P0065,Activewear Z97,Activewear,63.42,54.86,17.12,2,109.72
4a322b5c-e04a-4514-b11f-752de5cf9c8f,C0048,2022-10-17,Store,P0083,Activewear Z20,Activewear,25.08,20.159999999999997,9.84,2,40.32
2c043ce8-e642-44fc-a2f2-c6d78e8ff03e,C0048,2022-10-17,Store,P0054,Shirt A56,Shirt,67.83,56.46,45.48,4,225.84
16904a07-cc73-489d-9f4f-e16206db2a13,C0048,2022-10-17,Store,P0069,Activewear M65,Activewear,98.95,87.99000000000001,21.92,2,175.98
f6622e31-aadc-4bed-87ec-ea52600b69a0,C0048,2022-10-17,Store,P0081,Activewear X17,Activewear,69.86,56.73,26.26,2,113.46
7cbb4844-13ba-4f80-ab6d-4ba7e792712b,C0367,2022-12-24,Mobile,P0047,Shirt M37,Shirt,61.61,53.07,25.62,3,159.21
ad545a73-53ad-44d3-8215-37033000c87e,C0367,2022-12-24,Mobile,P0046,Shirt X82,Shirt,44.94,40.209999999999994,23.65,5,201.05
89386547-d109-4d86-85e2-8d575219ee1e,C0367,2022-12-24,Mobile,P0038,Shirt X30,Shirt,74.74,59.8,44.82,3,179.4
fe9bab2b-5600-4caa-bf62-e28a70938ca2,C0242,2022-11-05,Online,P0082,Activewear X82,Activewear,46.47,39.05,22.26,3,117.15
2eacaeef-f098-4bb4-856a-0c2334f10778,C0242,2022-11-05,Online,P0084,Activewear A18,Activewear,44.88,39.21,5.67,1,39.21
a65cfbaf-ff74-4ebc-99f7-8a982354364b,C0242,2022-11-05,Online,P0064,Activewear M80,Activewear,42.47,35.269999999999996,7.2,1,35.27
309cd5eb-bb26-4b9a-a791-749e2bac3f18,C0242,2022-11-05,Online,P0068,Activewear M24,Activewear,25.96,18.34,22.86,3,55.02
917f8a1d-ea9f-4bab-bf39-790f7d708a19,C0242,2022-11-05,Online,P0067,Activewear M92,Activewear,84.18,61.25000000000001,45.86,2,122.5
7b7fd450-ef96-4753-b7b4-106f1a599e12,C0443,2022-05-11,Online,P0056,Shirt A21,Shirt,27.08,20.189999999999998,68.9,10,201.9
a001d087-06ff-4d18-b609-2a5b96610372,C0443,2022-05-11,Online,P0043,Shirt X14,Shirt,92.75,66.5,262.5,10,665.0
cf09395f-d3ae-479d-8c1d-cc06389c8a5c,C0443,2022-05-11,Online,P0056,Shirt A21,Shirt,27.08,19.13,103.35,13,248.69
5a0ed72a-9ef0-4b9b-9a74-96fe5da25ffd,C0443,2022-05-11,Online,P0046,Shirt X82,Shirt,44.94,37.42,82.72,11,411.62
2955d9a4-3de1-4872-a56a-ff1f6ecae1b4,C0137,2022-03-03,Online,P0083,Activewear Z20,Activewear,25.08,21.61,6.94,2,43.22
d25e94b0-1c13-432f-958b-8cd11ab4e3f8,C0137,2022-03-03,Online,P0083,Activewear Z20,Activewear,25.08,22.229999999999997,5.7,2,44.46
cb933d03-d6e2-4aac-940d-5257769538ca,C0297,2024-01-05,Online,P0086,Activewear A80,Activewear,78.37,64.06,28.62,2,128.12
a925df59-837d-4b5c-bc6e-1d6d6a4a27c1,C0297,2024-01-05,Online,P0058,Shirt X90,Shirt,23.62,19.92,14.8,4,79.68
651664af-0293-4575-832f-51eebe760572,C0248,2023-02-17,Online,P0035,Shirt M99,Shirt,84.67,74.26,31.23,3,222.78
5d68859f-6844-47c4-9bd7-8924e8d10e55,C0248,2023-02-17,Online,P0053,Shirt A84,Shirt,91.59,80.52000000000001,44.28,4,322.08
ac406a7f-3dc6-4ecc-8adf-41d7dab554f5,C0248,2023-02-17,Online,P0033,Shirt M55,Shirt,95.91,77.74,54.51,3,233.22
c2ceed41-2058-4ca6-9f2e-728f07d26eda,C0165,2022-09-10,Mobile,P0031,Shirt M68,Shirt,33.64,27.91,40.11,7,195.37
7d009daa-2d32-430d-a7f9-7fbf42156856,C0165,2022-09-10,Mobile,P0031,Shirt M68,Shirt,33.64,28.240000000000002,48.6,9,254.16
6d43bfd8-0db1-4b91-9b46-d02da67d695f,C0165,2022-09-10,Mobile,P0042,Shirt M17,Shirt,22.75,18.490000000000002,29.82,7,129.43
ce793158-7ce0-46f3-83aa-38f9c0151c9e,C0165,2022-09-10,Mobile,P0059,Shirt X97,Shirt,46.03,37.510000000000005,68.16,8,300.08
c1436bf3-4deb-45fa-9252-a812706c8ba9,C0165,2022-09-10,Mobile,P0034,Shirt X95,Shirt,97.25,87.28,59.82,6,523.68
f3ceef1f-c872-40cb-a11d-36ec01451a0e,C0243,2024-02-21,Online,P0059,Shirt X97,Shirt,46.03,39.5,26.12,4,158.0
ab70e904-b3c4-491e-952d-c1a6596afa01,C0243,2024-02-21,Online,P0042,Shirt M17,Shirt,22.75,17.009999999999998,34.44,6,102.06
b980dedf-f5b5-4133-b53f-1566f6e9d963,C0243,2024-02-21,Online,P0045,Shirt M18,Shirt,73.0,61.31,70.14,6,367.86
31065b0e-5a2d-4692-9848-5a386fd2dd79,C0243,2024-02-21,Online,P0068,Activewear M24,Activewear,25.96,20.85,15.33,3,62.55
a2400462-65b6-405c-9fa9-70af07749f7d,C0243,2024-02-21,Online,P0051,Shirt X81,Shirt,82.01,59.160000000000004,91.4,4,236.64
d4cd81e4-d1e0-41bd-8a55-71ea937b9cf9,C0019,2022-07-08,Mobile,P0066,Activewear Z97,Activewear,31.27,27.93,63.46,19,530.67
40eff824-3a03-42c7-b2c6-3df24045ec2a,C0019,2022-07-08,Mobile,P0049,Shirt A28,Shirt,34.79,27.99,20.4,3,83.97
b84daf59-9d65-4cdf-8555-191f495accff,C0019,2022-07-08,Mobile,P0054,Shirt A56,Shirt,67.83,54.41,67.1,5,272.05
b5b58dd0-6863-4d1c-a629-07b33f288d58,C0019,2022-07-08,Mobile,P0030,Shirt Z58,Shirt,68.6,55.69,38.73,3,167.07
0350d01d-b7b6-40a7-84dc-e26e5bf9ce7b,C0052,2023-08-21,Online,P0024,Hoodie M90,Hoodie,56.49,46.58,19.82,2,93.16
84959978-41f8-456f-a889-ebd07ca39562,C0052,2023-08-21,Online,P0035,Shirt M99,Shirt,84.67,70.11,72.8,5,350.55
539942f0-faa2-45d4-8392-00a6f1b27463,C0052,2023-08-21,Online,P0070,Activewear X68,Activewear,81.78,71.37,62.46,6,428.22
61ec3cdc-1dc2-4cf0-82e8-98e43971bfb2,C0052,2023-08-21,Online,P0075,Activewear X29,Activewear,78.32,70.0,91.52,11,770.0
fd4c8046-274d-468c-80ef-0e4671d24e18,C0052,2023-08-21,Online,P0018,Hoodie A22,Hoodie,54.56,45.050000000000004,9.51,1,45.05
4031c21d-1ea3-4857-970a-c1d0722ec079,C0401,2022-11-27,Online,P0047,Shirt M37,Shirt,61.61,43.65,71.84,4,174.6
cc9e15df-ea26-46dd-ba88-a039e0a1e18e,C0401,2022-11-27,Online,P0031,Shirt M68,Shirt,33.64,25.4,32.96,4,101.6
59380c88-e082-4dc3-9301-e4051f3e9301,C0401,2022-11-27,Online,P0023,Hoodie Z80,Hoodie,49.31,40.11,92.0,10,401.1
dfaedfad-1f4a-47e5-b251-32595480b07d,C0401,2022-11-27,Online,P0047,Shirt M37,Shirt,61.61,54.55,42.36,6,327.3
e84f28fc-8d01-469f-ac5c-ee5c50c1c15a,C0401,2022-11-27,Online,P0038,Shirt X30,Shirt,74.74,58.25,49.47,3,174.75
541ef686-86e8-4a20-a3a5-1e54b917a2de,C0274,2023-03-25,Online,P0043,Shirt X14,Shirt,92.75,81.78999999999999,109.6,10,817.9
385cbc06-f6b1-4a94-8f40-8f917452be4d,C0274,2023-03-25,Online,P0070,Activewear X68,Activewear,81.78,62.49,38.58,2,124.98
24e09ddf-6b35-4846-a7fa-abde5066d927,C0250,2023-09-06,Store,P0052,Shirt M84,Shirt,95.16,77.50999999999999,105.9,6,465.06
e705013c-471f-4b8b-ab97-25e88bcaca41,C0250,2023-09-06,Store,P0045,Shirt M18,Shirt,73.0,62.84,50.8,5,314.2
4ae66e9a-dcfb-4962-97b6-f33814f027dc,C0351,2022-12-20,Store,P0073,Activewear Z90,Activewear,85.24,75.16999999999999,30.21,3,225.51
75164c44-f0d7-45d5-9124-9f9dfdec4879,C0351,2022-12-20,Store,P0043,Shirt X14,Shirt,92.75,76.44,81.55,5,382.2
2eb26b69-8975-4bef-9796-bb578f4d7502,C0051,2023-12-09,Mobile,P0087,Activewear X43,Activewear,71.0,59.14,35.58,3,177.42
703e08a3-7e29-41c7-a6ba-b8244eee655b,C0051,2023-12-09,Mobile,P0089,Activewear X49,Activewear,57.78,49.09,17.38,2,98.18
f5ffddfe-d834-435a-a409-435fd06382c9,C0051,2023-12-09,Mobile,P0082,Activewear X82,Activewear,46.47,41.07,10.8,2,82.14
ef481726-87e4-42ce-a73c-597f7efcf811,C0463,2022-03-30,Store,P0009,Hoodie X93,Hoodie,76.65,68.21000000000001,25.32,3,204.63
1e173364-e048-45d2-873e-89078a97e197,C0463,2022-03-30,Store,P0013,Hoodie X99,Hoodie,36.99,30.740000000000002,18.75,3,92.22
9375b2df-b719-43f6-bb95-4ed71e400e9d,C0184,2023-03-19,Online,P0027,Hoodie Z94,Hoodie,61.14,55.0,24.56,4,220.0
5a5258c8-06fe-4677-be75-0754ca3418f6,C0184,2023-03-19,Online,P0034,Shirt X95,Shirt,97.25,83.35,125.1,9,750.15
de18cdd7-644e-49ec-9fa9-44f5eac1ea84,C0184,2023-03-19,Online,P0053,Shirt A84,Shirt,91.59,81.02000000000001,84.56,8,648.16
066cb9c5-2527-4408-aefa-a5bc04d922d4,C0406,2022-09-01,Store,P0004,Hoodie Z85,Hoodie,32.48,27.479999999999997,15.0,3,82.44
4519d2f6-5930-45b4-8ceb-5877172740aa,C0406,2022-09-01,Store,P0059,Shirt X97,Shirt,46.03,39.55,51.84,8,316.4
bacc39d0-5e54-4b4f-a1f2-aca606a0878b,C0406,2022-09-01,Store,P0041,Shirt X97,Shirt,59.61,50.58,45.15,5,252.9
824daeb1-148f-466d-b879-c78454d89d4b,C0350,2022-11-02,Online,P0074,Activewear M91,Activewear,76.55,55.36,42.38,2,110.72
8dbf2f99-c96b-4223-acef-85f7d65536f2,C0350,2022-11-02,Online,P0026,Hoodie X18,Hoodie,35.97,31.619999999999997,34.8,8,252.96
f03e41e7-5d15-4657-bee5-bfad67e871c1,C0350,2022-11-02,Online,P0047,Shirt M37,Shirt,61.61,48.71,38.7,3,146.13
46106489-4d57-4be9-93f2-c9f06ba99c2a,C0350,2022-11-02,Online,P0028,Hoodie X47,Hoodie,67.39,51.370000000000005,224.28,14,719.18
6d7bce76-df92-4bd8-ba4d-69338c4ec2fc,C0131,2024-01-12,Store,P0076,Activewear M30,Activewear,81.7,73.19,25.53,3,219.57
fcd17a66-ee06-4322-bcf7-26425cf50c10,C0131,2024-01-12,Store,P0060,Activewear A86,Activewear,51.09,42.63,33.84,4,170.52
aa8f822f-c996-49f8-a54d-314a3bb35ac0,C0131,2024-01-12,Store,P0083,Activewear Z20,Activewear,25.08,20.339999999999996,9.48,2,40.68
27879885-2a6c-4f6d-a8ca-bbbcdda9f2bb,C0131,2024-01-12,Store,P0083,Activewear Z20,Activewear,25.08,22.24,11.36,4,88.96
6ad31620-03ca-4b42-9268-590dfcadf968,C0131,2024-01-12,Store,P0020,Hoodie M15,Hoodie,68.95,59.52,179.17,19,1130.88
1bed7dbc-e92c-404e-8d74-6bf5210bdd2e,C0484,2023-02-17,Mobile,P0009,Hoodie X93,Hoodie,76.65,66.65,140.0,14,933.1
7aa07eb2-fe31-4797-aa4f-946ba159942e,C0484,2023-02-17,Mobile,P0083,Activewear Z20,Activewear,25.08,20.669999999999998,8.82,2,41.34
ff2c47da-8e10-4bc4-8651-8eb6eee48a87,C0484,2023-02-17,Mobile,P0081,Activewear X17,Activewear,69.86,62.49,22.11,3,187.47
6d671344-e684-415f-9351-45a0a02fdacd,C0484,2023-02-17,Mobile,P0057,Shirt Z24,Shirt,35.68,28.68,35.0,5,143.4
2505a5ec-8a5b-48ac-bd90-2a825f712ba4,C0484,2023-02-17,Mobile,P0019,Hoodie M54,Hoodie,43.3,35.78,67.68,9,322.02
c7a5d3a9-5da8-40ec-94ad-e52e50835a9e,C0197,2023-07-08,Store,P0075,Activewear X29,Activewear,78.32,63.10999999999999,243.36,16,1009.76
e478be51-4d75-434c-b49c-5dd9a448bcd6,C0197,2023-07-08,Store,P0075,Activewear X29,Activewear,78.32,63.71999999999999,204.4,14,892.08
211ef27f-65b6-41ca-b55c-8c46907da595,C0197,2023-07-08,Store,P0077,Activewear Z86,Activewear,25.92,22.43,45.37,13,291.59
aa69f881-bce5-42b0-aaca-b1a969bd8ad5,C0197,2023-07-08,Store,P0081,Activewear X17,Activewear,69.86,57.55,172.34,14,805.7
e7c9263c-c602-4a54-9ad8-a6168363cb84,C0197,2023-07-08,Store,P0060,Activewear A86,Activewear,51.09,41.24,88.65,9,371.16
6c8919ff-50b0-4a7b-b7da-59fb3d01445e,C0425,2024-01-04,Online,P0014,Hoodie A53,Hoodie,34.55,24.54,120.12,12,294.48
18b470ee-4503-410a-814e-b6cbf3deb63d,C0425,2024-01-04,Online,P0041,Shirt X97,Shirt,59.61,48.07,34.62,3,144.21
8db0ced4-1156-42b6-927f-30cde3694e30,C0425,2024-01-04,Online,P0064,Activewear M80,Activewear,42.47,32.69,29.34,3,98.07
11c4c3eb-0d19-46a9-8707-ea417604fabe,C0425,2024-01-04,Online,P0075,Activewear X29,Activewear,78.32,59.85999999999999,36.92,2,119.72
9705acfc-f6ff-42c2-8814-e85aee655092,C0425,2024-01-04,Online,P0024,Hoodie M90,Hoodie,56.49,40.35,209.82,13,524.55
2c71bb17-88da-4545-87d3-b7b7ed59ad80,C0311,2023-07-22,Online,P0046,Shirt X82,Shirt,44.94,32.67,36.81,3,98.01
aed939a1-d8ad-4017-9a81-3d7a202fc2ce,C0311,2023-07-22,Online,P0036,Shirt Z87,Shirt,44.37,34.75,48.1,5,173.75
2f901c27-4ae8-4408-b09f-0a230611bc84,C0311,2023-07-22,Online,P0059,Shirt X97,Shirt,46.03,36.04,49.95,5,180.2
9371c407-7d97-4e31-b532-e4e84688b540,C0311,2023-07-22,Online,P0054,Shirt A56,Shirt,67.83,58.089999999999996,38.96,4,232.36
de720fc7-76e0-43ad-a270-51db0f85b43f,C0311,2023-07-22,Online,P0036,Shirt Z87,Shirt,44.37,38.309999999999995,24.24,4,153.24
cef9ed5c-ea32-4777-a82a-2267f72ad378,C0129,2024-01-24,Mobile,P0075,Activewear X29,Activewear,78.32,65.3,39.06,3,195.9
a0e5507a-6d91-47bf-887e-bb1cab5df53e,C0129,2024-01-24,Mobile,P0087,Activewear X43,Activewear,71.0,60.22,32.34,3,180.66
36ef9b91-b81a-4b83-98ee-cec933487b22,C0129,2024-01-24,Mobile,P0033,Shirt M55,Shirt,95.91,80.00999999999999,79.5,5,400.05
3c68a797-da76-4849-a549-b3fc1ab8c64e,C0129,2024-01-24,Mobile,P0001,Hoodie M41,Hoodie,96.06,78.22,249.76,14,1095.08
097b701d-3ceb-4503-8a19-24d81eb0f9a4,C0129,2024-01-24,Mobile,P0067,Activewear M92,Activewear,84.18,69.23,44.85,3,207.69
4f0bb7c0-4091-4f29-8c1f-ecd3abda395f,C0021,2023-01-11,Online,P0026,Hoodie X18,Hoodie,35.97,25.7,143.78,14,359.8
409673b9-5c2b-4ada-a7fd-1cb2b7729af9,C0021,2023-01-11,Online,P0030,Shirt Z58,Shirt,68.6,54.199999999999996,57.6,4,216.8
